날짜,시간,co2,날짜,시간,ec,ph,w.t,날짜,시간,humid,날짜,시간,temp
2025-06-15,17:19:46,322.000,2025-06-15,17:19:46,1029,610,174,2025-06-15,17:19:46,45.700,2025-06-15,17:19:46,22.700
2025-06-15,17:34:46,333.000,2025-06-15,17:34:46,1027,610,174,2025-06-15,17:34:46,48.800,2025-06-15,17:34:46,22.600
2025-06-15,17:49:46,329.000,2025-06-15,17:49:46,1080,500,174,2025-06-15,17:49:46,49.200,2025-06-15,17:49:46,22.600
2025-06-15,18:04:46,328.000,2025-06-15,18:04:46,1034,520,174,2025-06-15,18:04:46,47.300,2025-06-15,18:04:46,22.700
2025-06-15,18:19:46,334.000,2025-06-15,18:19:46,1031,540,174,2025-06-15,18:19:46,47.100,2025-06-15,18:19:46,22.700
2025-06-15,18:34:46,332.000,2025-06-15,18:34:46,1030,560,174,2025-06-15,18:34:46,47.800,2025-06-15,18:34:46,22.600
2025-06-15,18:49:46,331.000,2025-06-15,18:49:46,1031,570,174,2025-06-15,18:49:46,47.000,2025-06-15,18:49:46,22.700
2025-06-15,19:04:46,335.000,2025-06-15,19:04:46,1029,590,174,2025-06-15,19:04:46,47.200,2025-06-15,19:04:46,22.700
2025-06-15,19:19:46,332.000,2025-06-15,19:19:46,1028,590,175,2025-06-15,19:19:46,48.000,2025-06-15,19:19:46,22.600
2025-06-15,19:34:46,334.000,2025-06-15,19:34:46,1030,600,174,2025-06-15,19:34:46,47.200,2025-06-15,19:34:46,22.700
2025-06-15,19:49:46,336.000,2025-06-15,19:49:46,1028,600,174,2025-06-15,19:49:46,46.700,2025-06-15,19:49:46,22.700
2025-06-15,20:04:46,342.000,2025-06-15,20:04:46,1028,610,175,2025-06-15,20:04:46,47.600,2025-06-15,20:04:46,22.500
2025-06-15,20:19:46,334.000,2025-06-15,20:19:46,1028,610,175,2025-06-15,20:19:46,46.700,2025-06-15,20:19:46,22.800
2025-06-15,20:34:46,342.000,2025-06-15,20:34:46,1095,510,175,2025-06-15,20:34:46,46.000,2025-06-15,20:34:46,22.600
2025-06-15,20:49:46,344.000,2025-06-15,20:49:46,1035,490,175,2025-06-15,20:49:46,47.800,2025-06-15,20:49:46,22.400
2025-06-15,21:04:46,337.000,2025-06-15,21:04:46,1034,520,175,2025-06-15,21:04:46,46.200,2025-06-15,21:04:46,22.800
2025-06-15,21:19:46,363.000,2025-06-15,21:19:46,1031,550,175,2025-06-15,21:19:46,45.900,2025-06-15,21:19:46,22.200
2025-06-15,21:34:46,380.000,2025-06-15,21:34:46,1032,570,174,2025-06-15,21:34:46,46.800,2025-06-15,21:34:46,21.900
2025-06-15,21:49:46,398.000,2025-06-15,21:49:46,1032,580,174,2025-06-15,21:49:46,45.700,2025-06-15,21:49:46,21.800
2025-06-15,22:04:46,409.000,2025-06-15,22:04:46,1033,580,173,2025-06-15,22:04:46,46.300,2025-06-15,22:04:46,21.600
2025-06-15,22:19:46,413.000,2025-06-15,22:19:46,1033,590,173,2025-06-15,22:19:46,46.700,2025-06-15,22:19:46,21.500
2025-06-15,22:34:46,417.000,2025-06-15,22:34:46,1031,600,173,2025-06-15,22:34:46,46.500,2025-06-15,22:34:46,21.700
2025-06-15,22:49:46,422.000,2025-06-15,22:49:46,1033,610,172,2025-06-15,22:49:46,46.200,2025-06-15,22:49:46,21.300
2025-06-15,23:04:46,429.000,2025-06-15,23:04:46,1033,600,172,2025-06-15,23:04:46,46.500,2025-06-15,23:04:46,21.200
2025-06-15,23:19:46,431.000,2025-06-15,23:19:46,1034,610,171,2025-06-15,23:19:46,46.100,2025-06-15,23:19:46,21.300
2025-06-15,23:34:46,432.000,2025-06-15,23:34:46,1161,500,171,2025-06-15,23:34:46,46.100,2025-06-15,23:34:46,21.000
2025-06-15,23:49:46,432.000,2025-06-15,23:49:46,1038,490,170,2025-06-15,23:49:46,46.400,2025-06-15,23:49:46,21.000
2025-06-16,00:04:46,435.000,2025-06-16,00:04:46,1038,510,170,2025-06-16,00:04:46,46.100,2025-06-16,00:04:46,21.200
2025-06-16,00:19:46,435.000,2025-06-16,00:19:46,1037,540,170,2025-06-16,00:19:46,46.700,2025-06-16,00:19:46,20.900
2025-06-16,00:34:46,441.000,2025-06-16,00:34:46,1036,560,169,2025-06-16,00:34:46,47.900,2025-06-16,00:34:46,20.900
2025-06-16,00:49:46,440.000,2025-06-16,00:49:46,1036,570,169,2025-06-16,00:49:46,47.600,2025-06-16,00:49:46,21.100
2025-06-16,01:04:46,437.000,2025-06-16,01:04:46,1037,580,168,2025-06-16,01:04:46,48.000,2025-06-16,01:04:46,20.900
2025-06-16,01:19:46,440.000,2025-06-16,01:19:46,1036,590,168,2025-06-16,01:19:46,47.900,2025-06-16,01:19:46,21.000
2025-06-16,01:34:46,442.000,2025-06-16,01:34:46,1035,590,168,2025-06-16,01:34:46,47.300,2025-06-16,01:34:46,21.100
2025-06-16,01:49:46,439.000,2025-06-16,01:49:46,1034,600,168,2025-06-16,01:49:46,47.700,2025-06-16,01:49:46,20.800
2025-06-16,02:04:46,441.000,2025-06-16,02:04:46,1036,600,167,2025-06-16,02:04:46,47.200,2025-06-16,02:04:46,20.800
2025-06-16,02:19:46,440.000,2025-06-16,02:19:46,1035,600,167,2025-06-16,02:19:46,47.400,2025-06-16,02:19:46,21.200
2025-06-16,02:34:46,444.000,2025-06-16,02:34:46,1036,610,167,2025-06-16,02:34:46,50.700,2025-06-16,02:34:46,21.000
2025-06-16,02:49:46,442.000,2025-06-16,02:49:46,1240,610,167,2025-06-16,02:49:46,50.100,2025-06-16,02:49:46,21.300
2025-06-16,03:04:46,441.000,2025-06-16,03:04:46,1042,520,167,2025-06-16,03:04:46,49.100,2025-06-16,03:04:46,21.700
2025-06-16,03:19:46,443.000,2025-06-16,03:19:46,1039,540,167,2025-06-16,03:19:46,50.700,2025-06-16,03:19:46,21.400
2025-06-16,03:34:46,442.000,2025-06-16,03:34:46,1039,560,167,2025-06-16,03:34:46,54.000,2025-06-16,03:34:46,21.000
2025-06-16,03:49:46,443.000,2025-06-16,03:49:46,1039,570,167,2025-06-16,03:49:46,51.700,2025-06-16,03:49:46,20.800
2025-06-16,04:04:46,441.000,2025-06-16,04:04:46,1039,580,167,2025-06-16,04:04:46,46.500,2025-06-16,04:04:46,21.200
2025-06-16,04:19:46,440.000,2025-06-16,04:19:46,1039,590,167,2025-06-16,04:19:46,47.500,2025-06-16,04:19:46,21.000
2025-06-16,04:34:46,443.000,2025-06-16,04:34:46,1038,590,167,2025-06-16,04:34:46,49.800,2025-06-16,04:34:46,21.000
2025-06-16,04:49:46,440.000,2025-06-16,04:49:46,1036,600,167,2025-06-16,04:49:46,50.100,2025-06-16,04:49:46,21.400
2025-06-16,05:04:46,438.000,2025-06-16,05:04:46,1038,600,167,2025-06-16,05:04:46,51.600,2025-06-16,05:04:46,21.200
2025-06-16,05:19:46,439.000,2025-06-16,05:19:46,1037,600,167,2025-06-16,05:19:46,47.700,2025-06-16,05:19:46,21.300
2025-06-16,05:34:46,440.000,2025-06-16,05:34:46,1038,600,167,2025-06-16,05:34:46,46.700,2025-06-16,05:34:46,20.900
2025-06-16,05:49:46,439.000,2025-06-16,05:49:46,1037,610,167,2025-06-16,05:49:46,47.500,2025-06-16,05:49:46,20.900
2025-06-16,06:04:46,437.000,2025-06-16,06:04:46,1036,610,167,2025-06-16,06:04:46,45.800,2025-06-16,06:04:46,21.200
2025-06-16,06:19:46,440.000,2025-06-16,06:19:46,1086,500,166,2025-06-16,06:19:46,48.300,2025-06-16,06:19:46,20.700
2025-06-16,06:34:46,435.000,2025-06-16,06:34:46,1042,530,166,2025-06-16,06:34:46,49.600,2025-06-16,06:34:46,21.300
2025-06-16,06:49:46,436.000,2025-06-16,06:49:46,1041,550,166,2025-06-16,06:49:46,50.700,2025-06-16,06:49:46,21.500
2025-06-16,07:04:46,439.000,2025-06-16,07:04:46,1041,560,166,2025-06-16,07:04:46,51.500,2025-06-16,07:04:46,21.000
2025-06-16,07:19:46,423.000,2025-06-16,07:19:46,1040,570,166,2025-06-16,07:19:46,48.100,2025-06-16,07:19:46,21.600
2025-06-16,07:34:46,395.000,2025-06-16,07:34:46,1041,580,166,2025-06-16,07:34:46,47.900,2025-06-16,07:34:46,22.000
2025-06-16,07:49:46,384.000,2025-06-16,07:49:46,1038,590,167,2025-06-16,07:49:46,47.200,2025-06-16,07:49:46,21.800
2025-06-16,08:04:46,369.000,2025-06-16,08:04:46,1039,600,167,2025-06-16,08:04:46,48.600,2025-06-16,08:04:46,22.000
2025-06-16,08:19:46,377.000,2025-06-16,08:19:46,1040,600,167,2025-06-16,08:19:46,46.700,2025-06-16,08:19:46,22.300
2025-06-16,08:34:46,635.000,2025-06-16,08:34:46,1039,600,167,2025-06-16,08:34:46,49.200,2025-06-16,08:34:46,22.500
2025-06-16,08:49:46,715.000,2025-06-16,08:49:46,1040,610,167,2025-06-16,08:49:46,48.200,2025-06-16,08:49:46,22.700
2025-06-16,09:04:46,666.000,2025-06-16,09:04:46,1243,610,168,2025-06-16,09:04:46,45.100,2025-06-16,09:04:46,22.600
2025-06-16,09:19:46,638.000,2025-06-16,09:19:46,1065,500,168,2025-06-16,09:19:46,47.000,2025-06-16,09:19:46,22.400
2025-06-16,09:34:46,612.000,2025-06-16,09:34:46,1044,510,169,2025-06-16,09:34:46,46.600,2025-06-16,09:34:46,22.400
2025-06-16,09:49:46,613.000,2025-06-16,09:49:46,1042,540,169,2025-06-16,09:49:46,47.000,2025-06-16,09:49:46,22.500
2025-06-16,10:04:46,606.000,2025-06-16,10:04:46,1042,560,169,2025-06-16,10:04:46,45.100,2025-06-16,10:04:46,22.600
2025-06-16,10:19:46,643.000,2025-06-16,10:19:46,1043,570,169,2025-06-16,10:19:46,47.000,2025-06-16,10:19:46,22.400
2025-06-16,10:34:46,664.000,2025-06-16,10:34:46,1043,580,169,2025-06-16,10:34:46,45.800,2025-06-16,10:34:46,22.600
2025-06-16,10:49:46,692.000,2025-06-16,10:49:46,1041,580,170,2025-06-16,10:49:46,47.200,2025-06-16,10:49:46,22.400
2025-06-16,11:04:46,676.000,2025-06-16,11:04:46,1042,590,170,2025-06-16,11:04:46,46.600,2025-06-16,11:04:46,22.600
2025-06-16,11:19:46,715.000,2025-06-16,11:19:46,1043,600,169,2025-06-16,11:19:46,45.300,2025-06-16,11:19:46,22.600
2025-06-16,11:34:46,757.000,2025-06-16,11:34:46,1041,600,170,2025-06-16,11:34:46,46.100,2025-06-16,11:34:46,22.200
2025-06-16,11:49:46,787.000,2025-06-16,11:49:46,1042,600,170,2025-06-16,11:49:46,47.000,2025-06-16,11:49:46,22.400
2025-06-16,12:04:46,797.000,2025-06-16,12:04:46,1042,610,170,2025-06-16,12:04:46,46.300,2025-06-16,12:04:46,22.500
2025-06-16,12:19:46,818.000,2025-06-16,12:19:46,1043,600,170,2025-06-16,12:19:46,47.500,2025-06-16,12:19:46,22.200
2025-06-16,12:34:46,849.000,2025-06-16,12:34:46,1043,610,170,2025-06-16,12:34:46,47.700,2025-06-16,12:34:46,22.500
2025-06-16,12:49:46,1014.000,2025-06-16,12:49:46,1168,610,171,2025-06-16,12:49:46,43.800,2025-06-16,12:49:46,23.400
2025-06-16,13:04:46,1268.000,2025-06-16,13:04:46,1059,510,171,2025-06-16,13:04:46,45.300,2025-06-16,13:04:46,22.700
2025-06-16,13:19:46,1522.000,2025-06-16,13:19:46,1047,520,171,2025-06-16,13:19:46,45.800,2025-06-16,13:19:46,22.700
2025-06-16,13:34:46,1664.000,2025-06-16,13:34:46,1047,540,171,2025-06-16,13:34:46,45.500,2025-06-16,13:34:46,22.800
2025-06-16,13:49:46,1764.000,2025-06-16,13:49:46,1046,560,171,2025-06-16,13:49:46,46.000,2025-06-16,13:49:46,22.600
2025-06-16,14:04:46,1719.000,2025-06-16,14:04:46,1046,580,171,2025-06-16,14:04:46,45.600,2025-06-16,14:04:46,22.700
2025-06-16,14:19:46,1686.000,2025-06-16,14:19:46,1046,590,171,2025-06-16,14:19:46,45.500,2025-06-16,14:19:46,22.600
2025-06-16,14:34:46,1664.000,2025-06-16,14:34:46,1045,600,171,2025-06-16,14:34:46,44.500,2025-06-16,14:34:46,22.700
2025-06-16,14:49:46,1665.000,2025-06-16,14:49:46,1044,610,171,2025-06-16,14:49:46,45.600,2025-06-16,14:49:46,22.600
2025-06-16,15:04:46,1658.000,2025-06-16,15:04:46,1045,610,171,2025-06-16,15:04:46,45.300,2025-06-16,15:04:46,22.600
2025-06-16,15:19:46,1642.000,2025-06-16,15:19:46,1148,560,171,2025-06-16,15:19:46,45.600,2025-06-16,15:19:46,22.300
2025-06-16,15:34:46,1567.000,2025-06-16,15:34:46,1060,500,171,2025-06-16,15:34:46,46.700,2025-06-16,15:34:46,22.600
2025-06-16,15:49:46,1479.000,2025-06-16,15:49:46,1050,520,171,2025-06-16,15:49:46,45.000,2025-06-16,15:49:46,22.600
2025-06-16,16:04:46,1469.000,2025-06-16,16:04:46,1048,540,171,2025-06-16,16:04:46,45.600,2025-06-16,16:04:46,22.600
2025-06-16,16:19:46,1451.000,2025-06-16,16:19:46,1049,570,171,2025-06-16,16:19:46,47.000,2025-06-16,16:19:46,22.700
2025-06-16,16:34:46,1447.000,2025-06-16,16:34:46,1047,580,171,2025-06-16,16:34:46,44.700,2025-06-16,16:34:46,22.600
2025-06-16,16:49:46,1426.000,2025-06-16,16:49:46,1048,590,171,2025-06-16,16:49:46,45.800,2025-06-16,16:49:46,22.300
2025-06-16,17:04:46,1599.000,2025-06-16,17:04:46,1048,600,171,2025-06-16,17:04:46,46.500,2025-06-16,17:04:46,22.400
2025-06-16,17:19:46,1809.000,2025-06-16,17:19:46,1047,600,171,2025-06-16,17:19:46,46.400,2025-06-16,17:19:46,22.600
2025-06-16,17:34:46,1967.000,2025-06-16,17:34:46,1046,610,171,2025-06-16,17:34:46,44.200,2025-06-16,17:34:46,23.600
2025-06-16,17:49:46,2155.000,2025-06-16,17:49:46,1045,610,172,2025-06-16,17:49:46,53.100,2025-06-16,17:49:46,22.900
2025-06-16,18:04:46,2031.000,2025-06-16,18:04:46,1068,480,172,2025-06-16,18:04:46,49.000,2025-06-16,18:04:46,22.600
2025-06-16,18:19:46,1945.000,2025-06-16,18:19:46,1071,480,171,2025-06-16,18:19:46,51.700,2025-06-16,18:19:46,22.400
2025-06-16,18:34:46,2155.000,2025-06-16,18:34:46,1053,500,171,2025-06-16,18:34:46,50.600,2025-06-16,18:34:46,22.400
2025-06-16,18:49:46,2211.000,2025-06-16,18:49:46,1052,530,171,2025-06-16,18:49:46,47.400,2025-06-16,18:49:46,23.200
2025-06-16,19:04:46,2009.000,2025-06-16,19:04:46,1048,560,172,2025-06-16,19:04:46,46.900,2025-06-16,19:04:46,23.100
2025-06-16,19:19:46,1819.000,2025-06-16,19:19:46,1048,570,172,2025-06-16,19:19:46,49.700,2025-06-16,19:19:46,23.100
2025-06-16,19:34:46,1660.000,2025-06-16,19:34:46,1049,590,172,2025-06-16,19:34:46,48.000,2025-06-16,19:34:46,22.800
2025-06-16,19:49:46,1529.000,2025-06-16,19:49:46,1049,590,172,2025-06-16,19:49:46,50.200,2025-06-16,19:49:46,22.700
2025-06-16,20:04:46,1407.000,2025-06-16,20:04:46,1046,600,173,2025-06-16,20:04:46,51.000,2025-06-16,20:04:46,22.500
2025-06-16,20:19:46,1280.000,2025-06-16,20:19:46,1047,610,173,2025-06-16,20:19:46,51.500,2025-06-16,20:19:46,22.400
2025-06-16,20:34:46,1229.000,2025-06-16,20:34:46,1049,610,173,2025-06-16,20:34:46,49.000,2025-06-16,20:34:46,22.400
2025-06-16,20:49:46,1133.000,2025-06-16,20:49:46,1169,570,173,2025-06-16,20:49:46,49.500,2025-06-16,20:49:46,22.700
2025-06-16,21:04:46,1036.000,2025-06-16,21:04:46,1088,500,173,2025-06-16,21:04:46,47.100,2025-06-16,21:04:46,23.400
2025-06-16,21:19:46,1020.000,2025-06-16,21:19:46,1066,520,173,2025-06-16,21:19:46,47.800,2025-06-16,21:19:46,23.000
2025-06-16,21:34:46,988.000,2025-06-16,21:34:46,1054,540,173,2025-06-16,21:34:46,49.600,2025-06-16,21:34:46,23.400
2025-06-16,21:49:46,955.000,2025-06-16,21:49:46,1054,560,173,2025-06-16,21:49:46,46.900,2025-06-16,21:49:46,23.200
2025-06-16,22:04:46,929.000,2025-06-16,22:04:46,1053,580,173,2025-06-16,22:04:46,51.600,2025-06-16,22:04:46,22.400
2025-06-16,22:19:46,910.000,2025-06-16,22:19:46,1051,590,174,2025-06-16,22:19:46,50.600,2025-06-16,22:19:46,22.400
2025-06-16,22:34:46,864.000,2025-06-16,22:34:46,1054,590,173,2025-06-16,22:34:46,46.900,2025-06-16,22:34:46,23.000
2025-06-16,22:49:46,843.000,2025-06-16,22:49:46,1052,600,173,2025-06-16,22:49:46,48.200,2025-06-16,22:49:46,22.500
2025-06-16,23:04:46,817.000,2025-06-16,23:04:46,1051,600,173,2025-06-16,23:04:46,48.300,2025-06-16,23:04:46,22.700
2025-06-16,23:19:46,794.000,2025-06-16,23:19:46,1051,610,173,2025-06-16,23:19:46,50.500,2025-06-16,23:19:46,22.800
2025-06-16,23:34:46,777.000,2025-06-16,23:34:46,1203,600,174,2025-06-16,23:34:46,51.700,2025-06-16,23:34:46,22.300
2025-06-16,23:49:46,769.000,2025-06-16,23:49:46,1131,480,174,2025-06-16,23:49:46,53.200,2025-06-16,23:49:46,22.200
2025-06-17,00:04:46,739.000,2025-06-17,00:04:46,1069,480,175,2025-06-17,00:04:46,49.200,2025-06-17,00:04:46,22.600
2025-06-17,00:19:46,743.000,2025-06-17,00:19:46,1054,500,175,2025-06-17,00:19:46,49.400,2025-06-17,00:19:46,23.000
2025-06-17,00:34:46,731.000,2025-06-17,00:34:46,1054,530,175,2025-06-17,00:34:46,48.500,2025-06-17,00:34:46,23.000
2025-06-17,00:49:46,718.000,2025-06-17,00:49:46,1051,550,175,2025-06-17,00:49:46,50.900,2025-06-17,00:49:46,22.800
2025-06-17,01:04:46,720.000,2025-06-17,01:04:46,1051,570,176,2025-06-17,01:04:46,52.300,2025-06-17,01:04:46,22.200
2025-06-17,01:19:46,711.000,2025-06-17,01:19:46,1052,580,176,2025-06-17,01:19:46,52.100,2025-06-17,01:19:46,22.100
2025-06-17,01:34:46,702.000,2025-06-17,01:34:46,1052,590,176,2025-06-17,01:34:46,49.700,2025-06-17,01:34:46,22.300
2025-06-17,01:49:46,692.000,2025-06-17,01:49:46,1051,600,176,2025-06-17,01:49:46,48.200,2025-06-17,01:49:46,22.600
2025-06-17,02:04:46,684.000,2025-06-17,02:04:46,1049,600,176,2025-06-17,02:04:46,50.200,2025-06-17,02:04:46,22.700
2025-06-17,02:19:46,678.000,2025-06-17,02:19:46,1050,610,176,2025-06-17,02:19:46,50.200,2025-06-17,02:19:46,22.500
2025-06-17,02:34:46,668.000,2025-06-17,02:34:46,1048,600,177,2025-06-17,02:34:46,51.100,2025-06-17,02:34:46,21.900
2025-06-17,02:49:46,660.000,2025-06-17,02:49:46,1049,600,177,2025-06-17,02:49:46,52.000,2025-06-17,02:49:46,21.900
2025-06-17,03:04:46,653.000,2025-06-17,03:04:46,1051,610,176,2025-06-17,03:04:46,47.800,2025-06-17,03:04:46,22.100
2025-06-17,03:19:46,640.000,2025-06-17,03:19:46,1052,600,177,2025-06-17,03:19:46,48.100,2025-06-17,03:19:46,22.200
2025-06-17,03:34:46,636.000,2025-06-17,03:34:46,1051,610,176,2025-06-17,03:34:46,51.000,2025-06-17,03:34:46,21.600
2025-06-17,03:49:46,622.000,2025-06-17,03:49:46,1050,600,176,2025-06-17,03:49:46,52.200,2025-06-17,03:49:46,21.700
2025-06-17,04:04:46,611.000,2025-06-17,04:04:46,1049,600,176,2025-06-17,04:04:46,50.100,2025-06-17,04:04:46,21.900
2025-06-17,04:19:46,601.000,2025-06-17,04:19:46,1051,610,175,2025-06-17,04:19:46,50.800,2025-06-17,04:19:46,22.100
2025-06-17,04:34:46,607.000,2025-06-17,04:34:46,1048,610,175,2025-06-17,04:34:46,51.200,2025-06-17,04:34:46,22.500
2025-06-17,04:49:46,590.000,2025-06-17,04:49:46,1049,610,175,2025-06-17,04:49:46,49.200,2025-06-17,04:49:46,22.300
2025-06-17,05:04:46,593.000,2025-06-17,05:04:46,1050,600,175,2025-06-17,05:04:46,52.000,2025-06-17,05:04:46,21.900
2025-06-17,05:19:46,575.000,2025-06-17,05:19:46,1050,610,175,2025-06-17,05:19:46,51.100,2025-06-17,05:19:46,22.000
2025-06-17,05:34:46,573.000,2025-06-17,05:34:46,1049,610,175,2025-06-17,05:34:46,50.400,2025-06-17,05:34:46,22.000
2025-06-17,05:49:46,562.000,2025-06-17,05:49:46,1048,610,175,2025-06-17,05:49:46,51.500,2025-06-17,05:49:46,22.300
2025-06-17,06:04:46,563.000,2025-06-17,06:04:46,1102,500,175,2025-06-17,06:04:46,51.200,2025-06-17,06:04:46,22.000
2025-06-17,06:19:46,559.000,2025-06-17,06:19:46,1066,500,175,2025-06-17,06:19:46,50.300,2025-06-17,06:19:46,21.600
2025-06-17,06:34:46,552.000,2025-06-17,06:34:46,1055,530,175,2025-06-17,06:34:46,52.200,2025-06-17,06:34:46,21.600
2025-06-17,06:49:46,546.000,2025-06-17,06:49:46,1055,550,175,2025-06-17,06:49:46,51.200,2025-06-17,06:49:46,21.800
2025-06-17,07:04:46,539.000,2025-06-17,07:04:46,1053,560,175,2025-06-17,07:04:46,49.700,2025-06-17,07:04:46,21.800
2025-06-17,07:19:46,516.000,2025-06-17,07:19:46,1052,570,175,2025-06-17,07:19:46,47.900,2025-06-17,07:19:46,23.000
2025-06-17,07:34:46,488.000,2025-06-17,07:34:46,1051,580,175,2025-06-17,07:34:46,49.200,2025-06-17,07:34:46,23.700
2025-06-17,07:49:46,475.000,2025-06-17,07:49:46,1051,590,176,2025-06-17,07:49:46,48.400,2025-06-17,07:49:46,23.800
2025-06-17,08:04:46,462.000,2025-06-17,08:04:46,1049,600,176,2025-06-17,08:04:46,50.500,2025-06-17,08:04:46,23.900
2025-06-17,08:19:46,456.000,2025-06-17,08:19:46,1048,600,177,2025-06-17,08:19:46,50.500,2025-06-17,08:19:46,23.900
2025-06-17,08:34:46,464.000,2025-06-17,08:34:46,1047,600,177,2025-06-17,08:34:46,47.600,2025-06-17,08:34:46,23.500
2025-06-17,08:49:46,480.000,2025-06-17,08:49:46,1049,600,177,2025-06-17,08:49:46,49.300,2025-06-17,08:49:46,23.500
2025-06-17,09:04:46,501.000,2025-06-17,09:04:46,1049,610,178,2025-06-17,09:04:46,50.800,2025-06-17,09:04:46,23.300
2025-06-17,09:19:46,577.000,2025-06-17,09:19:46,1050,610,178,2025-06-17,09:19:46,50.000,2025-06-17,09:19:46,22.400
2025-06-17,09:34:46,674.000,2025-06-17,09:34:46,1051,610,178,2025-06-17,09:34:46,49.900,2025-06-17,09:34:46,22.600
2025-06-17,09:49:46,780.000,2025-06-17,09:49:46,1052,610,178,2025-06-17,09:49:46,48.100,2025-06-17,09:49:46,22.700
2025-06-17,10:04:46,887.000,2025-06-17,10:04:46,1266,560,178,2025-06-17,10:04:46,49.300,2025-06-17,10:04:46,22.400
2025-06-17,10:19:46,977.000,2025-06-17,10:19:46,1060,480,178,2025-06-17,10:19:46,50.600,2025-06-17,10:19:46,22.600
2025-06-17,10:34:46,960.000,2025-06-17,10:34:46,1066,490,178,2025-06-17,10:34:46,47.200,2025-06-17,10:34:46,22.600
2025-06-17,10:49:46,999.000,2025-06-17,10:49:46,1059,520,177,2025-06-17,10:49:46,49.300,2025-06-17,10:49:46,22.500
2025-06-17,11:04:46,1146.000,2025-06-17,11:04:46,997,550,178,2025-06-17,11:04:46,57.400,2025-06-17,11:04:46,22.900
2025-06-17,11:19:46,1233.000,2025-06-17,11:19:46,1094,640,182,2025-06-17,11:19:46,51.300,2025-06-17,11:19:46,23.900
2025-06-17,11:34:46,1173.000,2025-06-17,11:34:46,931,630,183,2025-06-17,11:34:46,46.800,2025-06-17,11:34:46,23.400
2025-06-17,11:49:46,1089.000,2025-06-17,11:49:46,1100,640,183,2025-06-17,11:49:46,50.400,2025-06-17,11:49:46,23.200
2025-06-17,12:04:46,1069.000,2025-06-17,12:04:46,970,640,183,2025-06-17,12:04:46,46.700,2025-06-17,12:04:46,23.200
2025-06-17,12:19:46,1048.000,2025-06-17,12:19:46,1110,640,183,2025-06-17,12:19:46,48.100,2025-06-17,12:19:46,22.500
2025-06-17,12:34:46,1158.000,2025-06-17,12:34:46,1080,650,183,2025-06-17,12:34:46,50.300,2025-06-17,12:34:46,22.500
2025-06-17,12:49:46,1279.000,2025-06-17,12:49:46,1118,650,182,2025-06-17,12:49:46,47.300,2025-06-17,12:49:46,22.800
2025-06-17,13:04:46,1305.000,2025-06-17,13:04:46,1077,650,182,2025-06-17,13:04:46,48.100,2025-06-17,13:04:46,22.300
2025-06-17,13:19:46,1355.000,2025-06-17,13:19:46,1136,450,181,2025-06-17,13:19:46,48.900,2025-06-17,13:19:46,22.600
2025-06-17,13:34:46,1350.000,2025-06-17,13:34:46,1116,460,181,2025-06-17,13:34:46,46.500,2025-06-17,13:34:46,22.900
2025-06-17,13:49:46,1412.000,2025-06-17,13:49:46,1079,470,181,2025-06-17,13:49:46,47.200,2025-06-17,13:49:46,22.900
2025-06-17,14:04:46,1449.000,2025-06-17,14:04:46,1059,480,180,2025-06-17,14:04:46,47.800,2025-06-17,14:04:46,23.100
2025-06-17,14:19:46,1568.000,2025-06-17,14:19:46,1083,490,180,2025-06-17,14:19:46,48.000,2025-06-17,14:19:46,23.000
2025-06-17,14:34:46,1922.000,2025-06-17,14:34:46,992,640,181,2025-06-17,14:34:46,50.800,2025-06-17,14:34:46,24.100
2025-06-17,14:49:46,1714.000,2025-06-17,14:49:46,1076,640,181,2025-06-17,14:49:46,49.700,2025-06-17,14:49:46,23.800
2025-06-17,15:04:46,1556.000,2025-06-17,15:04:46,1024,640,181,2025-06-17,15:04:46,46.800,2025-06-17,15:04:46,23.500
2025-06-17,15:19:46,1434.000,2025-06-17,15:19:46,1078,640,181,2025-06-17,15:19:46,47.000,2025-06-17,15:19:46,23.300
2025-06-17,15:34:46,1401.000,2025-06-17,15:34:46,1016,470,181,2025-06-17,15:34:46,49.100,2025-06-17,15:34:46,23.100
2025-06-17,15:49:46,1397.000,2025-06-17,15:49:46,1023,460,181,2025-06-17,15:49:46,47.700,2025-06-17,15:49:46,23.100
2025-06-17,16:04:46,1324.000,2025-06-17,16:04:46,1020,500,181,2025-06-17,16:04:46,47.000,2025-06-17,16:04:46,23.000
2025-06-17,16:19:46,1232.000,2025-06-17,16:19:46,1021,530,181,2025-06-17,16:19:46,48.200,2025-06-17,16:19:46,22.900
2025-06-17,16:34:46,1175.000,2025-06-17,16:34:46,1020,560,181,2025-06-17,16:34:46,47.000,2025-06-17,16:34:46,22.900
2025-06-17,16:49:46,1144.000,2025-06-17,16:49:46,1021,600,180,2025-06-17,16:49:46,46.800,2025-06-17,16:49:46,22.800
2025-06-17,17:04:46,1164.000,2025-06-17,17:04:46,1020,610,181,2025-06-17,17:04:46,48.700,2025-06-17,17:04:46,22.600
